/* DATA DESCRIPTION:
Citation:	Krumpen, Thomas; Itkin, Polona; Krocker, Ralf; Bartsch, Annekathrin (2021): Ice radar raw data (sigma S6 ice radar) of RV POLARSTERN during cruise PS122/2. Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.929435
Abstract:	The radar system on board of Polarstern features a rotating antenna that is mounted on the observation deck, above the bridge. The antenna transmit microwave pulses at short intervals, which are reflected back to the radar system by the water or pack ice. This produces an image of the positions of ice floes within a radius of 3 nautical miles (ca. 5,4 km) and their sizes in relation to the ship. The imaging technique offers an undiminished view and remains unaffected by weather or darkness, i.e., it can penetrate rain clouds and fog and therefore offers an undiminished view even at night. The sector without information is blogged by ship facilities.
	The RV Polarstern’s marine radar systems operated throughout the drift phase of MOSAiC. The imaging system, which shows Polarstern in the centre of the screen, offers vital information on floe movements, deformation and formation of cracks in the ship’s immediate vicinity.
Project(s):	Multidisciplinary drifting Observatory for the Study of Arctic Climate (MOSAiC) (URI: https://mosaic-expedition.org/)
Funding:	Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven (AWI) (URI: https://www.awi.de/), grant/award no. AFMOSAiC-1_00: Multidisciplinary drifting Observatory for the Study of Arctic Climate
	Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven (AWI) (URI: https://www.awi.de/), grant/award no. AWI_PS122_00: Multidisciplinary drifting Observatory for the Study of Arctic Climate / MOSAiC
Coverage:	MEDIAN LATITUDE: 87.360862 * MEDIAN LONGITUDE: 99.549625 * SOUTH-BOUND LATITUDE: 86.576287 * WEST-BOUND LONGITUDE: 49.987776 * NORTH-BOUND LATITUDE: 88.598700 * EAST-BOUND LONGITUDE: 118.710813
	DATE/TIME START: 2019-12-14T00:00:57 * DATE/TIME END: 2020-02-24T23:54:55
Event(s):	PS122/2_0_Underway-45 * LATITUDE START: 86.603192 * LONGITUDE START: 118.710813 * LATITUDE END: 88.578030 * LONGITUDE END: 49.987776 * DATE/TIME START: 2019-12-14T00:00:57 * DATE/TIME END: 2020-02-24T23:54:55 * Sensor URI: https://hdl.handle.net/10013/sensor.998eea17-7647-4523-a696-d8d448b92aa6 * CAMPAIGN: PS122/2 (MOSAiC20192020) * BASIS: Polarstern (URI: https://doi.org/10.17815/jlsrf-3-163) * METHOD/DEVICE: Ice radar (ICERAD)
Parameter(s):	DATE/TIME (Date/Time) * GEOCODE * PI: Krumpen, Thomas (https://orcid.org/0000-0001-6234-8756, Thomas.Krumpen@awi.de, http://www.awi.de/en/about-us/organisation/staff/thomas-krumpen.html)
	LATITUDE (Latitude) * GEOCODE * PI: Krumpen, Thomas (https://orcid.org/0000-0001-6234-8756, Thomas.Krumpen@awi.de, http://www.awi.de/en/about-us/organisation/staff/thomas-krumpen.html)
	LONGITUDE (Longitude) * GEOCODE * PI: Krumpen, Thomas (https://orcid.org/0000-0001-6234-8756, Thomas.Krumpen@awi.de, http://www.awi.de/en/about-us/organisation/staff/thomas-krumpen.html)
	Binary Object (Binary) * PI: Krumpen, Thomas (https://orcid.org/0000-0001-6234-8756, Thomas.Krumpen@awi.de, http://www.awi.de/en/about-us/organisation/staff/thomas-krumpen.html) * COMMENT: .tif ice radar image
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0)
Size:	19886 data points
Files:	All files referred to in data matrix can be downloaded in one go as ZIP <https://download.pangaea.de/dataset/929435/allfiles.zip> or TAR <https://download.pangaea.de/dataset/929435/allfiles.tar> (PANGAEA user account required). To download single files, use the filename from data matrix appended to "https://download.pangaea.de/dataset/929435/files/".
*/
Date/Time	Latitude	Longitude	Binary
2019-12-30T23:05:05	86.5763030	117.5285210	S6_OUT0_20191230_230505.tif
2019-12-30T23:09:56	86.5763390	117.5321070	S6_OUT0_20191230_230956.tif
2019-12-30T23:14:51	86.5763850	117.5358240	S6_OUT0_20191230_231451.tif
2019-12-30T23:20:07	86.5764310	117.5398320	S6_OUT0_20191230_232007.tif
2019-12-30T23:24:59	86.5764720	117.5434910	S6_OUT0_20191230_232459.tif
2019-12-30T23:29:58	86.5765180	117.5473130	S6_OUT0_20191230_232958.tif
2019-12-30T23:47:07	86.5766490	117.5603550	S6_OUT0_20191230_234707.tif
2019-12-30T23:50:04	86.5766650	117.5625750	S6_OUT0_20191230_235004.tif
2019-12-30T23:54:56	86.5766880	117.5660850	S6_OUT0_20191230_235456.tif
2019-12-31T00:00:05	86.5767140	117.5697610	S6_OUT0_20191231_000005.tif
2019-12-31T00:04:57	86.5767350	117.5732210	S6_OUT0_20191231_000457.tif
2019-12-31T00:09:53	86.5767570	117.5766140	S6_OUT0_20191231_000953.tif
2019-12-31T00:14:50	86.5767800	117.5800360	S6_OUT0_20191231_001450.tif
2019-12-31T00:20:06	86.5768030	117.5835470	S6_OUT0_20191231_002006.tif
2019-12-31T00:25:06	86.5768220	117.5869210	S6_OUT0_20191231_002506.tif
2019-12-31T00:29:57	86.5768410	117.5901430	S6_OUT0_20191231_002957.tif
2019-12-31T00:34:54	86.5768630	117.5933940	S6_OUT0_20191231_003454.tif
2019-12-31T00:39:53	86.5768920	117.5968380	S6_OUT0_20191231_003953.tif
2019-12-31T00:44:48	86.5769240	117.6001130	S6_OUT0_20191231_004448.tif
2019-12-31T00:50:10	86.5769610	117.6037750	S6_OUT0_20191231_005010.tif
2019-12-31T00:54:47	86.5770040	117.6069690	S6_OUT0_20191231_005447.tif
2019-12-31T01:00:04	86.5770590	117.6106370	S6_OUT0_20191231_010004.tif
2019-12-31T01:04:50	86.5771090	117.6141410	S6_OUT0_20191231_010450.tif
2019-12-31T01:09:53	86.5771680	117.6177470	S6_OUT0_20191231_010953.tif
2019-12-31T01:15:10	86.5772350	117.6215100	S6_OUT0_20191231_011510.tif
2019-12-31T01:19:46	86.5772940	117.6247620	S6_OUT0_20191231_011946.tif
2019-12-31T01:25:03	86.5773600	117.6285060	S6_OUT0_20191231_012503.tif
2019-12-31T01:29:54	86.5774170	117.6317350	S6_OUT0_20191231_012954.tif
2019-12-31T01:34:58	86.5774730	117.6351310	S6_OUT0_20191231_013458.tif
2019-12-31T01:39:50	86.5775220	117.6383370	S6_OUT0_20191231_013950.tif
2019-12-31T01:45:06	86.5775780	117.6417460	S6_OUT0_20191231_014506.tif
2019-12-31T01:50:04	86.5776250	117.6449240	S6_OUT0_20191231_015004.tif
2019-12-31T01:54:54	86.5776700	117.6479340	S6_OUT0_20191231_015454.tif
2019-12-31T01:59:51	86.5777100	117.6510140	S6_OUT0_20191231_015951.tif
2019-12-31T02:04:50	86.5777510	117.6540400	S6_OUT0_20191231_020450.tif
2019-12-31T02:10:06	86.5777950	117.6572080	S6_OUT0_20191231_021006.tif
2019-12-31T02:14:58	86.5778350	117.6602310	S6_OUT0_20191231_021458.tif
2019-12-31T02:19:49	86.5778710	117.6631540	S6_OUT0_20191231_021949.tif
2019-12-31T02:24:48	86.5779090	117.6660760	S6_OUT0_20191231_022448.tif
2019-12-31T02:29:49	86.5779480	117.6690330	S6_OUT0_20191231_022949.tif
2019-12-31T02:34:41	86.5779940	117.6719550	S6_OUT0_20191231_023441.tif
2019-12-31T02:40:03	86.5780440	117.6751720	S6_OUT0_20191231_024003.tif
2019-12-31T02:45:05	86.5780910	117.6781210	S6_OUT0_20191231_024505.tif
2019-12-31T02:50:00	86.5781340	117.6809940	S6_OUT0_20191231_025000.tif
2019-12-31T02:55:04	86.5781790	117.6839890	S6_OUT0_20191231_025504.tif
2019-12-31T02:59:55	86.5782200	117.6868120	S6_OUT0_20191231_025955.tif
2019-12-31T03:04:54	86.5782640	117.6897010	S6_OUT0_20191231_030454.tif
2019-12-31T03:10:08	86.5783140	117.6927500	S6_OUT0_20191231_031008.tif
2019-12-31T03:15:00	86.5783540	117.6955560	S6_OUT0_20191231_031500.tif
2019-12-31T03:20:00	86.5783990	117.6984640	S6_OUT0_20191231_032000.tif
2019-12-31T03:24:54	86.5784420	117.7013460	S6_OUT0_20191231_032454.tif
2019-12-31T03:30:08	86.5784850	117.7043870	S6_OUT0_20191231_033008.tif
2019-12-31T03:35:07	86.5785290	117.7073360	S6_OUT0_20191231_033507.tif
2019-12-31T03:39:58	86.5785700	117.7101360	S6_OUT0_20191231_033958.tif
2019-12-31T03:44:55	86.5786200	117.7130650	S6_OUT0_20191231_034455.tif
2019-12-31T03:50:11	86.5786700	117.7161720	S6_OUT0_20191231_035011.tif
2019-12-31T03:54:50	86.5787110	117.7188840	S6_OUT0_20191231_035450.tif
2019-12-31T04:00:30	86.5787680	117.7222030	S6_OUT0_20191231_040030.tif
2019-12-31T04:04:56	86.5788140	117.7246610	S6_OUT0_20191231_040456.tif
2019-12-31T04:09:57	86.5788650	117.7276350	S6_OUT0_20191231_040957.tif
2019-12-31T04:14:50	86.5789130	117.7305190	S6_OUT0_20191231_041450.tif
2019-12-31T04:20:05	86.5789680	117.7335640	S6_OUT0_20191231_042005.tif
2019-12-31T04:24:55	86.5790150	117.7363050	S6_OUT0_20191231_042455.tif
2019-12-31T04:29:47	86.5790660	117.7390400	S6_OUT0_20191231_042947.tif
2019-12-31T04:35:01	86.5791180	117.7420610	S6_OUT0_20191231_043501.tif
2019-12-31T04:39:53	86.5791660	117.7448870	S6_OUT0_20191231_043953.tif
2019-12-31T04:44:46	86.5792150	117.7476210	S6_OUT0_20191231_044446.tif
2019-12-31T04:49:39	86.5792640	117.7502900	S6_OUT0_20191231_044939.tif
2019-12-31T04:54:55	86.5793160	117.7532160	S6_OUT0_20191231_045455.tif
2019-12-31T05:04:12	86.5794140	117.7583530	S6_OUT0_20191231_050412.tif
2019-12-31T05:06:14	86.5794350	117.7594940	S6_OUT0_20191231_050614.tif
2019-12-31T05:09:52	86.5794730	117.7614650	S6_OUT0_20191231_050952.tif
2019-12-31T05:14:55	86.5795300	117.7642310	S6_OUT0_20191231_051455.tif
2019-12-31T05:19:47	86.5795840	117.7668350	S6_OUT0_20191231_051947.tif
2019-12-31T05:24:39	86.5796390	117.7694490	S6_OUT0_20191231_052439.tif
2019-12-31T05:29:55	86.5796910	117.7722550	S6_OUT0_20191231_052955.tif
2019-12-31T05:34:46	86.5797490	117.7746660	S6_OUT0_20191231_053446.tif
2019-12-31T05:39:37	86.5798140	117.7771530	S6_OUT0_20191231_053937.tif
2019-12-31T05:44:53	86.5798810	117.7798450	S6_OUT0_20191231_054453.tif
2019-12-31T05:49:45	86.5799430	117.7823450	S6_OUT0_20191231_054945.tif
2019-12-31T05:55:00	86.5800090	117.7849990	S6_OUT0_20191231_055500.tif
2019-12-31T05:59:52	86.5800790	117.7874210	S6_OUT0_20191231_055952.tif
2019-12-31T06:04:44	86.5801470	117.7898420	S6_OUT0_20191231_060444.tif
2019-12-31T06:09:59	86.5802240	117.7924830	S6_OUT0_20191231_060959.tif
2019-12-31T06:14:58	86.5802930	117.7949030	S6_OUT0_20191231_061458.tif
2019-12-31T06:19:49	86.5803620	117.7972710	S6_OUT0_20191231_061949.tif
2019-12-31T06:37:22	86.5806530	117.8054070	S6_OUT0_20191231_063722.tif
2019-12-31T06:39:48	86.5806950	117.8064270	S6_OUT0_20191231_063948.tif
2019-12-31T06:44:53	86.5807860	117.8086650	S6_OUT0_20191231_064453.tif
2019-12-31T06:49:45	86.5808720	117.8108810	S6_OUT0_20191231_064945.tif
2019-12-31T06:54:41	86.5809560	117.8130560	S6_OUT0_20191231_065441.tif
2019-12-31T06:59:39	86.5810460	117.8150400	S6_OUT0_20191231_065939.tif
2019-12-31T07:04:38	86.5811330	117.8171680	S6_OUT0_20191231_070438.tif
2019-12-31T07:09:54	86.5812320	117.8192850	S6_OUT0_20191231_070954.tif
2019-12-31T07:14:45	86.5813260	117.8213130	S6_OUT0_20191231_071445.tif
2019-12-31T07:20:02	86.5814310	117.8234440	S6_OUT0_20191231_072002.tif
2019-12-31T07:24:53	86.5815220	117.8253290	S6_OUT0_20191231_072453.tif
2019-12-31T07:29:45	86.5816240	117.8272480	S6_OUT0_20191231_072945.tif
2019-12-31T07:34:59	86.5817360	117.8293160	S6_OUT0_20191231_073459.tif
2019-12-31T07:39:51	86.5818340	117.8310550	S6_OUT0_20191231_073951.tif
2019-12-31T07:44:43	86.5819370	117.8328290	S6_OUT0_20191231_074443.tif
2019-12-31T07:49:39	86.5820470	117.8345380	S6_OUT0_20191231_074939.tif
2019-12-31T07:54:54	86.5821610	117.8362960	S6_OUT0_20191231_075454.tif
2019-12-31T07:59:53	86.5822750	117.8379440	S6_OUT0_20191231_075953.tif
2019-12-31T08:04:44	86.5823870	117.8395300	S6_OUT0_20191231_080444.tif
2019-12-31T08:10:00	86.5825150	117.8411620	S6_OUT0_20191231_081000.tif
2019-12-31T08:15:00	86.5826380	117.8427020	S6_OUT0_20191231_081500.tif
2019-12-31T08:19:52	86.5827660	117.8442210	S6_OUT0_20191231_081952.tif
2019-12-31T08:24:42	86.5828960	117.8456620	S6_OUT0_20191231_082442.tif
2019-12-31T08:31:04	86.5830700	117.8474680	S6_OUT0_20191231_083104.tif
2019-12-31T08:41:02	86.5833580	117.8503050	S6_OUT0_20191231_084102.tif
2019-12-31T08:44:41	86.5834660	117.8513630	S6_OUT0_20191231_084441.tif
2019-12-31T08:49:58	86.5836190	117.8527700	S6_OUT0_20191231_084958.tif
2019-12-31T08:54:49	86.5837630	117.8539690	S6_OUT0_20191231_085449.tif
2019-12-31T08:59:39	86.5839180	117.8553120	S6_OUT0_20191231_085939.tif
2019-12-31T09:04:55	86.5840720	117.8565660	S6_OUT0_20191231_090455.tif
2019-12-31T09:09:45	86.5842230	117.8576690	S6_OUT0_20191231_090945.tif
2019-12-31T09:15:01	86.5843890	117.8589000	S6_OUT0_20191231_091501.tif
2019-12-31T09:19:52	86.5845440	117.8600410	S6_OUT0_20191231_091952.tif
2019-12-31T09:24:43	86.5847000	117.8610720	S6_OUT0_20191231_092443.tif
2019-12-31T09:29:57	86.5848710	117.8621860	S6_OUT0_20191231_092957.tif
2019-12-31T09:34:49	86.5850320	117.8631320	S6_OUT0_20191231_093449.tif
2019-12-31T09:39:40	86.5851900	117.8641680	S6_OUT0_20191231_093940.tif
2019-12-31T09:45:00	86.5853660	117.8651900	S6_OUT0_20191231_094500.tif
2019-12-31T09:49:51	86.5855280	117.8661390	S6_OUT0_20191231_094951.tif
2019-12-31T09:54:49	86.5856940	117.8671110	S6_OUT0_20191231_095449.tif
2019-12-31T09:59:40	86.5858680	117.8679390	S6_OUT0_20191231_095940.tif
2019-12-31T10:05:03	86.5860610	117.8687570	S6_OUT0_20191231_100503.tif
2019-12-31T10:09:53	86.5862310	117.8695080	S6_OUT0_20191231_100953.tif
2019-12-31T10:14:44	86.5864050	117.8701540	S6_OUT0_20191231_101444.tif
2019-12-31T10:19:59	86.5866080	117.8709220	S6_OUT0_20191231_101959.tif
2019-12-31T10:24:50	86.5868090	117.8716600	S6_OUT0_20191231_102450.tif
2019-12-31T10:29:50	86.5870200	117.8723700	S6_OUT0_20191231_102950.tif
2019-12-31T10:34:49	86.5872280	117.8731880	S6_OUT0_20191231_103449.tif
2019-12-31T10:39:40	86.5874260	117.8739670	S6_OUT0_20191231_103940.tif
2019-12-31T10:44:55	86.5876490	117.8748050	S6_OUT0_20191231_104455.tif
2019-12-31T10:49:47	86.5878620	117.8756070	S6_OUT0_20191231_104947.tif
2019-12-31T10:55:02	86.5880910	117.8764590	S6_OUT0_20191231_105502.tif
2019-12-31T10:59:53	86.5883000	117.8773130	S6_OUT0_20191231_105953.tif
2019-12-31T11:04:54	86.5885220	117.8781240	S6_OUT0_20191231_110454.tif
2019-12-31T11:09:46	86.5887450	117.8790310	S6_OUT0_20191231_110946.tif
2019-12-31T11:14:44	86.5889770	117.8798280	S6_OUT0_20191231_111444.tif
2019-12-31T11:20:00	86.5892190	117.8806860	S6_OUT0_20191231_112000.tif
2019-12-31T11:24:52	86.5894460	117.8814930	S6_OUT0_20191231_112452.tif
2019-12-31T11:29:43	86.5896750	117.8822430	S6_OUT0_20191231_112943.tif
2019-12-31T11:34:41	86.5899230	117.8831210	S6_OUT0_20191231_113441.tif
2019-12-31T11:39:59	86.5901760	117.8840050	S6_OUT0_20191231_113959.tif
2019-12-31T11:44:43	86.5904100	117.8847980	S6_OUT0_20191231_114443.tif
2019-12-31T11:49:58	86.5906690	117.8856900	S6_OUT0_20191231_114958.tif
2019-12-31T11:54:49	86.5909090	117.8865540	S6_OUT0_20191231_115449.tif
2019-12-31T11:59:41	86.5911670	117.8875310	S6_OUT0_20191231_115941.tif
2019-12-31T12:04:37	86.5914010	117.8882490	S6_OUT0_20191231_120437.tif
2019-12-31T12:09:55	86.5916790	117.8893600	S6_OUT0_20191231_120955.tif
2019-12-31T12:14:46	86.5919160	117.8901790	S6_OUT0_20191231_121446.tif
2019-12-31T12:20:01	86.5921860	117.8912290	S6_OUT0_20191231_122001.tif
2019-12-31T12:25:02	86.5924480	117.8922200	S6_OUT0_20191231_122502.tif
2019-12-31T12:29:53	86.5927010	117.8933440	S6_OUT0_20191231_122953.tif
2019-12-31T12:34:45	86.5929610	117.8943470	S6_OUT0_20191231_123445.tif
2019-12-31T12:40:00	86.5932490	117.8954090	S6_OUT0_20191231_124000.tif
2019-12-31T12:44:52	86.5935180	117.8964410	S6_OUT0_20191231_124452.tif
2019-12-31T12:50:00	86.5938080	117.8975420	S6_OUT0_20191231_125000.tif
2019-12-31T12:54:57	86.5940830	117.8986140	S6_OUT0_20191231_125457.tif
2019-12-31T12:59:47	86.5943590	117.8997110	S6_OUT0_20191231_125947.tif
2019-12-31T13:04:43	86.5946330	117.9008900	S6_OUT0_20191231_130443.tif
2019-12-31T13:09:59	86.5949300	117.9021840	S6_OUT0_20191231_130959.tif
2019-12-31T13:14:50	86.5952000	117.9034100	S6_OUT0_20191231_131450.tif
2019-12-31T13:19:41	86.5954710	117.9046400	S6_OUT0_20191231_131941.tif
2019-12-31T13:24:41	86.5957570	117.9060140	S6_OUT0_20191231_132441.tif
2019-12-31T13:29:39	86.5960420	117.9072130	S6_OUT0_20191231_132939.tif
2019-12-31T13:34:54	86.5963470	117.9087060	S6_OUT0_20191231_133454.tif
2019-12-31T13:39:45	86.5966300	117.9100320	S6_OUT0_20191231_133945.tif
2019-12-31T13:45:02	86.5969410	117.9116630	S6_OUT0_20191231_134502.tif
2019-12-31T13:49:53	86.5972280	117.9131390	S6_OUT0_20191231_134953.tif
2019-12-31T13:54:52	86.5975190	117.9146550	S6_OUT0_20191231_135452.tif
2019-12-31T13:59:53	86.5978190	117.9162090	S6_OUT0_20191231_135953.tif
2019-12-31T14:04:49	86.5981120	117.9177300	S6_OUT0_20191231_140449.tif
2019-12-31T14:09:50	86.5984120	117.9193660	S6_OUT0_20191231_140950.tif
2019-12-31T14:14:41	86.5987010	117.9209920	S6_OUT0_20191231_141441.tif
2019-12-31T14:19:57	86.5990080	117.9228160	S6_OUT0_20191231_141957.tif
2019-12-31T14:24:49	86.5992990	117.9245760	S6_OUT0_20191231_142449.tif
2019-12-31T14:29:40	86.5995820	117.9261800	S6_OUT0_20191231_142940.tif
2019-12-31T14:34:57	86.5998920	117.9280270	S6_OUT0_20191231_143457.tif
2019-12-31T14:40:02	86.6001870	117.9298140	S6_OUT0_20191231_144002.tif
2019-12-31T14:44:53	86.6004720	117.9315090	S6_OUT0_20191231_144453.tif
2019-12-31T14:49:44	86.6007570	117.9331770	S6_OUT0_20191231_144944.tif
2019-12-31T14:54:48	86.6010530	117.9349990	S6_OUT0_20191231_145448.tif
2019-12-31T14:59:42	86.6013390	117.9368120	S6_OUT0_20191231_145942.tif
2019-12-31T15:04:56	86.6016420	117.9388260	S6_OUT0_20191231_150456.tif
2019-12-31T15:09:48	86.6019180	117.9407260	S6_OUT0_20191231_150948.tif
2019-12-31T15:14:49	86.6022020	117.9427810	S6_OUT0_20191231_151449.tif
2019-12-31T15:19:40	86.6024720	117.9447230	S6_OUT0_20191231_151940.tif
2019-12-31T15:24:55	86.6027640	117.9468240	S6_OUT0_20191231_152455.tif
2019-12-31T15:29:46	86.6030330	117.9487490	S6_OUT0_20191231_152946.tif
2019-12-31T15:35:04	86.6033230	117.9509380	S6_OUT0_20191231_153504.tif
2019-12-31T15:39:56	86.6035920	117.9529620	S6_OUT0_20191231_153956.tif
2019-12-31T15:44:46	86.6038600	117.9549310	S6_OUT0_20191231_154446.tif
2019-12-31T15:50:01	86.6041510	117.9570990	S6_OUT0_20191231_155001.tif
2019-12-31T15:55:02	86.6044270	117.9591570	S6_OUT0_20191231_155502.tif
2019-12-31T15:59:53	86.6046960	117.9612150	S6_OUT0_20191231_155953.tif
2019-12-31T16:04:52	86.6049740	117.9632630	S6_OUT0_20191231_160452.tif
2019-12-31T16:09:50	86.6052430	117.9653430	S6_OUT0_20191231_160950.tif
2019-12-31T16:14:44	86.6055100	117.9673940	S6_OUT0_20191231_161444.tif
2019-12-31T16:20:01	86.6057950	117.9696310	S6_OUT0_20191231_162001.tif
2019-12-31T16:24:52	86.6060520	117.9716230	S6_OUT0_20191231_162452.tif
2019-12-31T16:29:43	86.6063050	117.9736950	S6_OUT0_20191231_162943.tif
2019-12-31T16:34:59	86.6065880	117.9759650	S6_OUT0_20191231_163459.tif
2019-12-31T16:39:50	86.6068430	117.9780480	S6_OUT0_20191231_163950.tif
2019-12-31T16:44:41	86.6070990	117.9800610	S6_OUT0_20191231_164441.tif
2019-12-31T16:49:11	86.6073350	117.9819830	S6_OUT0_20191231_164911.tif
2019-12-31T16:55:01	86.6076380	117.9843380	S6_OUT0_20191231_165501.tif
2019-12-31T16:59:52	86.6078960	117.9863440	S6_OUT0_20191231_165952.tif
2019-12-31T17:04:43	86.6081530	117.9883560	S6_OUT0_20191231_170443.tif
2019-12-31T17:09:58	86.6084340	117.9905840	S6_OUT0_20191231_170958.tif
2019-12-31T17:14:52	86.6086980	117.9926350	S6_OUT0_20191231_171452.tif
2019-12-31T17:19:44	86.6089620	117.9946630	S6_OUT0_20191231_171944.tif
2019-12-31T17:24:42	86.6092270	117.9967620	S6_OUT0_20191231_172442.tif
2019-12-31T17:29:46	86.6094960	117.9987690	S6_OUT0_20191231_172946.tif
2019-12-31T17:34:52	86.6097690	118.0007840	S6_OUT0_20191231_173452.tif
2019-12-31T17:39:43	86.6100280	118.0026840	S6_OUT0_20191231_173943.tif
2019-12-31T17:44:58	86.6103080	118.0046510	S6_OUT0_20191231_174458.tif
2019-12-31T17:49:50	86.6105690	118.0064310	S6_OUT0_20191231_174950.tif
2019-12-31T17:54:41	86.6108290	118.0081770	S6_OUT0_20191231_175441.tif
2019-12-31T17:59:56	86.6111080	118.0100620	S6_OUT0_20191231_175956.tif
2019-12-31T18:04:48	86.6113740	118.0118160	S6_OUT0_20191231_180448.tif
2019-12-31T18:09:47	86.6116440	118.0135780	S6_OUT0_20191231_180947.tif
2019-12-31T18:14:49	86.6119160	118.0153160	S6_OUT0_20191231_181449.tif
2019-12-31T18:19:43	86.6121860	118.0169760	S6_OUT0_20191231_181943.tif
2019-12-31T18:25:00	86.6124790	118.0188830	S6_OUT0_20191231_182500.tif
2019-12-31T18:29:51	86.6127470	118.0205520	S6_OUT0_20191231_182951.tif
2019-12-31T18:34:42	86.6130200	118.0221030	S6_OUT0_20191231_183442.tif
2019-12-31T18:39:57	86.6133070	118.0237110	S6_OUT0_20191231_183957.tif
2019-12-31T18:44:57	86.6135860	118.0252140	S6_OUT0_20191231_184457.tif
2019-12-31T18:49:55	86.6138640	118.0267090	S6_OUT0_20191231_184955.tif
2019-12-31T18:54:47	86.6141380	118.0280670	S6_OUT0_20191231_185447.tif
2019-12-31T18:59:44	86.6144160	118.0293820	S6_OUT0_20191231_185944.tif
2019-12-31T19:05:00	86.6147180	118.0307870	S6_OUT0_20191231_190500.tif
2019-12-31T19:09:51	86.6149940	118.0321010	S6_OUT0_20191231_190951.tif
2019-12-31T19:14:43	86.6152710	118.0333060	S6_OUT0_20191231_191443.tif
2019-12-31T19:20:01	86.6155830	118.0345480	S6_OUT0_20191231_192001.tif
2019-12-31T19:24:51	86.6158680	118.0357140	S6_OUT0_20191231_192451.tif
2019-12-31T19:29:42	86.6161590	118.0370150	S6_OUT0_20191231_192942.tif
2019-12-31T19:34:45	86.6164690	118.0382530	S6_OUT0_20191231_193445.tif
2019-12-31T19:40:04	86.6167950	118.0395210	S6_OUT0_20191231_194004.tif
2019-12-31T19:44:39	86.6170730	118.0406100	S6_OUT0_20191231_194439.tif
2019-12-31T19:50:01	86.6174000	118.0418310	S6_OUT0_20191231_195001.tif
2019-12-31T19:55:01	86.6177060	118.0429650	S6_OUT0_20191231_195501.tif
2019-12-31T19:59:52	86.6179980	118.0438650	S6_OUT0_20191231_195952.tif
2019-12-31T20:04:44	86.6182890	118.0447390	S6_OUT0_20191231_200444.tif
2019-12-31T20:09:59	86.6186280	118.0458550	S6_OUT0_20191231_200959.tif
2019-12-31T20:14:51	86.6189430	118.0468560	S6_OUT0_20191231_201451.tif
2019-12-31T20:19:43	86.6192650	118.0479350	S6_OUT0_20191231_201943.tif
2019-12-31T20:24:59	86.6196050	118.0489410	S6_OUT0_20191231_202459.tif
2019-12-31T20:29:51	86.6199360	118.0499100	S6_OUT0_20191231_202951.tif
2019-12-31T20:34:45	86.6202680	118.0507090	S6_OUT0_20191231_203445.tif
2019-12-31T20:40:00	86.6206250	118.0515690	S6_OUT0_20191231_204000.tif
2019-12-31T20:44:54	86.6209630	118.0523740	S6_OUT0_20191231_204454.tif
2019-12-31T20:49:54	86.6213090	118.0531050	S6_OUT0_20191231_204954.tif
2019-12-31T20:54:45	86.6216420	118.0537390	S6_OUT0_20191231_205445.tif
2019-12-31T20:59:48	86.6219950	118.0544360	S6_OUT0_20191231_205948.tif
2019-12-31T21:04:49	86.6223520	118.0550320	S6_OUT0_20191231_210449.tif
2019-12-31T21:10:04	86.6227290	118.0556430	S6_OUT0_20191231_211004.tif
2019-12-31T21:14:43	86.6230730	118.0562430	S6_OUT0_20191231_211443.tif
2019-12-31T21:19:34	86.6234420	118.0569370	S6_OUT0_20191231_211934.tif
2019-12-31T21:24:43	86.6238400	118.0575830	S6_OUT0_20191231_212443.tif
2019-12-31T21:29:58	86.6242510	118.0582630	S6_OUT0_20191231_212958.tif
2019-12-31T21:34:56	86.6246471	118.0590282	S6_OUT0_20191231_213456.tif
2019-12-31T21:39:49	86.6250342	118.0597290	S6_OUT0_20191231_213949.tif
2019-12-31T21:45:04	86.6254613	118.0603127	S6_OUT0_20191231_214504.tif
2019-12-31T21:49:59	86.6258692	118.0608564	S6_OUT0_20191231_214959.tif
2019-12-31T21:54:51	86.6262779	118.0613797	S6_OUT0_20191231_215451.tif
2019-12-31T21:59:50	86.6267343	118.0619088	S6_OUT0_20191231_215950.tif
2019-12-31T22:05:05	86.6271463	118.0623143	S6_OUT0_20191231_220505.tif
2019-12-31T22:10:03	86.6275701	118.0627370	S6_OUT0_20191231_221003.tif
2019-12-31T22:14:54	86.6279881	118.0631096	S6_OUT0_20191231_221454.tif
2019-12-31T22:19:52	86.6284198	118.0635907	S6_OUT0_20191231_221952.tif
2019-12-31T22:24:44	86.6288444	118.0640233	S6_OUT0_20191231_222444.tif
2019-12-31T22:30:00	86.6293006	118.0644412	S6_OUT0_20191231_223000.tif
2019-12-31T22:34:51	86.6297214	118.0647845	S6_OUT0_20191231_223451.tif
2019-12-31T22:39:42	86.6301368	118.0650721	S6_OUT0_20191231_223942.tif
2019-12-31T22:44:58	86.6305835	118.0653594	S6_OUT0_20191231_224458.tif
2019-12-31T22:49:49	86.6310058	118.0655820	S6_OUT0_20191231_224949.tif
2019-12-31T22:55:05	86.6314616	118.0658304	S6_OUT0_20191231_225505.tif
